office_number,office_direction,municipality_name,province_name,postal_code,geo_extraction
4018.0,"Lopez De Hoyos, 138 - Lopez De Hoyos, 138",Madrid,Madrid,28002,"['Calle de López de Hoyos, 138, 28002 Madrid, Spain', 40.4449858, -3.6726641, 'ChIJZWmU3cQoQg0Rks4O0RouazQ']"
4051.0,"Ramos Carrion - Ramos Carrion, 11",Madrid,Madrid,28002,"['Calle de Ramos Carrión, 11, 28002 Madrid, Spain', 40.4466264, -3.6681468, 'ChIJe2PQmdEoQg0RpA-9hDtce14']"
4031.0,"Pz.cataluña - Principe De Vergara, 203",Madrid,Madrid,28002,"['Calle del Príncipe de Vergara, 203, 28002 Madrid, Spain', 40.44908909999999, -3.6782098, 'ChIJsXzUA9woQg0RyrQxcLSB9Mk']"
7597.0,"Clara Del Rey 27 - Clara Del Rey, 27",Madrid,Madrid,28002,"['Calle Clara del Rey, 27, 28002 Madrid, Spain', 40.4415529, -3.671808299999999, 'ChIJlVAbes8oQg0RwzUL_3iYOSU']"
1275.0,"Santa Engracia 179 - Santa Engracia, 179",Madrid,Madrid,28003,"['Calle de Sta Engracia, 179, 28003 Madrid, Spain', 40.4459898, -3.7037238, 'ChIJm1I9zVcoQg0Rn3Tf68ePDJg']"
972.0,"S. Francisco De Sales - San Francisco Sales, 29",Madrid,Madrid,28003,"['Paseo de S. Fco. de Sales, 29, 28003 Madrid, Spain', 40.4419885, -3.7139298, 'ChIJeWSrTkUoQg0RR7JlilxZVtg']"
4022.0,"Cea Bermudez 41 - Cea Bermudez, 41",Madrid,Madrid,28003,"['Calle de Cea Bermúdez, 41, 28003 Madrid, Spain', 40.4387827, -3.7125576, 'ChIJVUwWT1soQg0RJovat7HjWbM']"
936.0,"Rios Rosas,44 - Rios Rosas, 44",Madrid,Madrid,28003,"['Calle de Ríos Rosas, 44, 28003 Madrid, Spain', 40.441548, -3.6967572, 'ChIJpyfn3PAoQg0RBii3sK4ILKw']"
932.0,"Alonso Cano - Alonso Cano, 101",Madrid,Madrid,28003,
4058.0,"Reina Victoria - Av. Reina Victoria, 66",Madrid,Madrid,28003,"['Av. de la Reina Victoria, 66, 28003 Madrid, Spain', 40.4462897, -3.7135001, 'ChIJvWCTJU4oQg0Riyvj1y2G5Ac']"
917.0,"Hortaleza - Hortaleza, 37",Madrid,Madrid,28004,"['Calle de Hortaleza, 37, 28004 Madrid, Spain', 40.4223088, -3.6996989, 'ChIJw-KuC4UoQg0RqPT3QbI3tr0']"
9050.0,"Genova 6 - Genova, 6",Madrid,Madrid,28004,"['Calle de Génova, 6, 28004 Madrid, Spain', 40.4272397, -3.6952094, 'ChIJ54tHYI4oQg0RsG--7_qTGOg']"
7579.0,"Prim - Prim, 6",Madrid,Madrid,28004,"['Calle de Prim, 6, 28004 Madrid, Spain', 40.4217792, -3.695230199999999, 'ChIJb-imC4UoQg0R8jyP9uiy5rM']"
4008.0,"Fernando Vi - Barquillo, 44",Madrid,Madrid,28004,"['Calle del Barquillo, 44, 28004 Madrid, Spain', 40.4243286, -3.6953788, 'ChIJtxMmdI8oQg0RC9M7i-49qyo']"
2495.0,"Sta.barbara - Pz. De Santa Barbara, 1",Madrid,Madrid,28004,"['Plaza de Sta. Bárbara, 28004 Madrid, Spain', 40.4271088, -3.6964221, 'ChIJeV46644oQg0RupPPOOaUpVQ']"
2613.0,"Plaza San Miguel - Pz. San Miguel, 9",Madrid,Madrid,28005,"['Plaza de San Miguel, 9, 28005 Madrid, Spain', 40.4155138, -3.7095144, 'ChIJB30HGXkoQg0R1n2k7UjjES0']"
2626.0,"Puerta De Toledo - Toledo, 137",Madrid,Madrid,28005,"['Calle de Toledo, 137, 28005 Madrid, Spain', 40.40500720000001, -3.7118202, 'ChIJi2ZCYtAnQg0RQ9Mxb03a0aQ']"
6493.0,Acacias - Paseo Juan Antonio Vallejo - Nájera Bo,Madrid,Madrid,28005,"['Paseo Juan Antonio Vallejo-Nájera Bo, 28005 Madrid, Spain', 40.4018227, -3.7077082, 'ChIJvcTxBc4nQg0RbFJWZyUO7S4']"
9968.0,"Juan Duque - Juan Duque, 31 - 33",Madrid,Madrid,28005,
4004.0,"Plaza Cebada - Toledo, 52",Madrid,Madrid,28005,
1932.0,"Padilla - Claudio Coello, 92",Madrid,Madrid,28006,"['Calle de Claudio Coello, 92, 28006 Madrid, Spain', 40.4318937, -3.6855392, 'ChIJFbbL5JQoQg0RHOnm7f3eRbs']"
969.0,"Maldonado - Maldonado, 55",Madrid,Madrid,28006,"['Calle de Maldonado, 55, 28006 Madrid, Spain', 40.4337384, -3.6782978, 'ChIJWwOFWb8oQg0REvlD1mDC1UI']"
4017.0,"Diego De Leon 16 - Diego De Leon, 16",Madrid,Madrid,28006,"['Calle de Diego de León, 16, 28006 Madrid, Spain', 40.434814, -3.6839194, 'ChIJm3AtgukoQg0R7oto8FQCoGY']"
7608.0,"Ortega Y Gasset 56 - Ortega Y Gasset, 56",Madrid,Madrid,28006,"['Calle de José Ortega y Gasset, 56, 28006 Madrid, Spain', 40.42978840000001, -3.6765576, 'ChIJsXhXBrkoQg0R9jXJB9I71iM']"
2329.0,"Empresas - Diego De Leon, 16",Madrid,Madrid,28006,"['Calle de Diego de León, 16, 28006 Madrid, Spain', 40.434814, -3.6839194, 'ChIJm3AtgukoQg0R7oto8FQCoGY']"
4063.0,"Granada 53 - Granada, 53",Madrid,Madrid,28007,"['Plaza Isabel la Católica, 1, 18009 Granada, Spain', 37.1758001, -3.5971493, 'ChIJQVYa3778cQ0RnP_B1Rt_95c']"
2417.0,"Doctor Esquerdo, 125 - Doctor Esquerdo, 125",Madrid,Madrid,28007,"['Calle del Dr. Esquerdo, 125, 28007 Madrid, Spain', 40.4119653, -3.6693749, 'ChIJeXo9VAImQg0RvOx72GXWQ4k']"
7599.0,"Madrid - Ed.torres - O'donnell, 77 - Edif. Torrespaña -",Madrid,Madrid,28007,"[""Calle de O'Donnell, 77, 28007 Madrid, Spain"", 40.4205109, -3.6641993, 'ChIJgVzNk6woQg0Rgd4MA8fAGc0']"
971.0,"Menendez Pelayo - Menendez Pelayo, 95",Madrid,Madrid,28007,"['Av. de Menéndez Pelayo, 95, 28007 Madrid, Spain', 40.4068153, -3.6790196, 'ChIJGWbl4BsmQg0R439giPHIQm4']"
4892.0,"Cde.casal - Pl. Conde Casal, 8",Madrid,Madrid,28007,"['Plaza del Conde de Casal, 8, 28007 Madrid, Spain', 40.406301, -3.67083, 'ChIJnaLU4gQmQg0RjmMejcmx29k']"
4027.0,"Av. Mediterraneo, 24 - Av. Mediterraneo, 24",Madrid,Madrid,28007,
919.0,"Pl. España - Princesa, 1",Madrid,Madrid,28008,"['Calle de la Princesa 1, 1ª Planta, 28008 Madrid, Spain', 40.4246095, -3.7121703, 'ChIJf6gZbmUoQg0Ro210fkqvGn4']"
4064.0,"Ferraz, 42 - Ferraz, 42",Madrid,Madrid,28008,
7594.0,"Marques De Urquijo 13 - Marques De Urquijo, 13",Madrid,Madrid,28008,"['Calle del Marqués de Urquijo, 13, 28008 Madrid, Spain', 40.4300574, -3.7175575, 'ChIJP6_LeWkoQg0R6mNImTCTT1k']"
6941.0,"Romero Robledo, 8",Madrid,Madrid,28008,"['Calle de Romero Robledo, 8, 28008 Madrid, Spain', 40.4329602, -3.7196444, 'ChIJXZC-3kEoQg0Ri2DzuO9UwPY']"
2232.0,"Paseo De La Florida - Paseo De La Florida, 8",Madrid,Madrid,28008,"['Paseo de la Florida, 8, 28008 Madrid, Spain', 40.4222297, -3.7219784, 'ChIJiRLDoXIoQg0RK-Fe9uoFDRc']"
4014.0,"O'donnell - O'donnell, 18 - 20",Madrid,Madrid,28009,"[""Calle de O'Donnell, 18, 20, 28009 Madrid, Spain"", 40.4214012, -3.677013, 'ChIJCcd0iKQoQg0Rf4-OyCd2Vvw']"
901.0,"Alcala Narvaez - Av. Felipe Ii, 12",Madrid,Madrid,28009,"['Av. Felipe II, 12, 28009 Madrid, Spain', 40.4238175, -3.6761238, 'ChIJvbomy6QoQg0R-ElbOWIRe70']"
945.0,"Pl. Manuel Becerra - Alcala, 189",Madrid,Madrid,28009,
4001.0,"Alcala, 153 - Alcala, 153",Madrid,Madrid,28009,
965.0,"Sainz De Baranda - Alcalde Sainz De Baranda, 41",Madrid,Madrid,28009,"['Calle del Alcalde Sáinz de Baranda, 41, 28009 Madrid, Spain', 40.41700660000001, -3.6727682, 'ChIJNUAdKaYoQg0R_Mg5Tt09jh4']"
5502.0,"Empresas - Avda. Felipe Ii, 12",Madrid,Madrid,28009,"['Av. Felipe II, 12, 28009 Madrid, Spain', 40.4238175, -3.6761238, 'ChIJvbomy6QoQg0R-ElbOWIRe70']"
913.0,"Glorieta Iglesias - Gral.martinez Campos, 1",Madrid,Madrid,28010,"['Calle, Paseo del General Martínez Campos, 1, 28010 Madrid, Spain', 40.435111, -3.6982836, 'ChIJV7Oim_QoQg0RUun5YnKeBK0']"
1286.0,"General Martinez Campos - General Martinez Campos, 32",Madrid,Madrid,28010,"['Paseo del General Martínez Campos, 32, 28010 Madrid, Spain', 40.4348533, -3.6936885, 'ChIJGdsplPIoQg0R5QYnU3MkFAY']"
1252.0,"Fuencarral, 113 - Fuencarral, 113",Madrid,Madrid,28010,"['Calle de Fuencarral, 113, 28010 Madrid, Spain', 40.4296251, -3.7028605, 'ChIJ76b3doooQg0RxjV3niJMHuo']"
4060.0,"Zurbaran, 16 - Zurbaran, 16",Madrid,Madrid,28010,
1216.0,"Luchana - Luchana, 23",Madrid,Madrid,28010,"['Calle de Luchana, 23, 28010 Madrid, Spain', 40.4312023, -3.7000074, 'ChIJnSJgCIsoQg0RZTyPXOEfovA']"
4071.0,"Paseo De Los Olivos - Paseo De Los Olivos, 121",Madrid,Madrid,28011,
4026.0,"Puerta Angel - Ps. De Extremadura, 35",Madrid,Madrid,28011,"['Paseo de Extremadura, 35, 28011 Madrid, Spain', 40.4133633, -3.7289107, 'ChIJyXtajAkoQg0RDgRR8K-ifyU']"
1264.0,"Paseo Extremadura, 145 - Paseo De Extremadura, 145",Madrid,Madrid,28011,"['Paseo de Extremadura, 145, 28011 Madrid, Spain', 40.409773, -3.738596, 'ChIJi_QaeP4nQg0RCJCKpwI2A3U']"
1245.0,"Pl. Lavapies - Argumosa, 1",Madrid,Madrid,28012,"['Calle de Argumosa, 1, 28012 Madrid, Spain', 40.408564, -3.7007274, 'ChIJb0p8cCsmQg0RytOV3bC0xBY']"
4003.0,"Anton Martin - Atocha, 59 (pl.de Anton Martin)",Madrid,Madrid,28012,"['Calle Atocha, Plazuela de Antón Martín, 59, 28012 Madrid, Spain', 40.4127334, -3.699545899999999, 'ChIJQQjPcComQg0RvcMjelKMWkM']"
4012.0,"Pl. Santa Cruz - Pl. De Santa Cruz, 2",Madrid,Madrid,28012,"['Plaza de Santa Cruz, 2, 28012 Madrid, Spain', 40.4149822, -3.7055147, 'ChIJTZTmqX8oQg0R_AcNgaDRwDg']"
2599.0,"Embajadores 79 - Embajadores, 79",Madrid,Madrid,28012,"['Calle de Embajadores, 79, 28012 Madrid, Spain', 40.4023585, -3.700214899999999, 'ChIJ1ZjDfTImQg0RT8Q63GimGQY']"
7345.0,Gran Via - Calle Gran Vía 60,Madrid,Madrid,28013,"['Calle Gran Vía, 60, 28013 Madrid, Spain', 40.4220782, -3.7082718, 'ChIJHzqobNcpQg0RrJN-iNb-yqw']"
7421.0,"Puerta Del Sol - Mayor, 1",Madrid,Madrid,28013,
9072.0,"Montalban - Juan De Mena, 1",Madrid,Madrid,28014,"['Calle de Juan de Mena, 1, 28014 Madrid, Spain', 40.4173796, -3.6926749, 'ChIJ5avKToMoQg0RdDbLdnnt6WI']"
4000.0,"Alcala, 16 - Alcala, 16",Madrid,Madrid,28014,
7401.0,"Los Jeronimos - Alberto Bosch, 11",Madrid,Madrid,28014,
7911.0,"Pz. De Las Cortes - Pz. De Las Cortes, 11",Madrid,Madrid,28014,
977.0,"Arapiles,17 - Arapiles,17",Madrid,Madrid,28015,"['Calle de Arapiles, 17, 28015 Madrid, Spain', 40.432579, -3.7076952, 'ChIJ0-fxrGAoQg0RcpgqH5H1R_4']"
7390.0,"San Bernardo - San Bernardo, 66",Madrid,Madrid,28015,"['700 San Bernardo Ave, Laredo, TX 78040, USA', 27.5058758, -99.50500310000001, 'ChIJX0s-u4AhYYYRffssMzj-UPE']"
4010.0,"Bravo Murillo, 18 - Bravo Murillo, 18",Madrid,Madrid,28015,"['Calle de Bravo Murillo, 18, 28015 Madrid, Spain', 40.43563169999999, -3.7040896, 'ChIJ7-6Mn18oQg0RFxMwu-i8ej4']"
1928.0,"Andres Mellado 50 - Andres Mellado, 50",Madrid,Madrid,28015,"['Calle de Andres Mellado, 50, 28015 Madrid, Spain', 40.4347006, -3.714277, 'ChIJb_OXwkIoQg0RQth8AtoXHfI']"
4015.0,"Principe De Vergara 267 - Principe De Vergara, 267",Madrid,Madrid,28016,"['Calle del Príncipe de Vergara, 267, 28016 Madrid, Spain', 40.4574028, -3.6771894, 'ChIJk-C1HSQpQg0RCv8CvqIrwEo']"
964.0,"Victor De La Serna - Victor De La Serna, 32",Madrid,Madrid,28016,
2241.0,"Pio Xii - Av. Pio Xii, 6",Madrid,Madrid,28016,
4922.0,"Alberto Alcocer,48 - Alberto Alcocer,48",Madrid,Madrid,28016,"['Av. de Alberto de Alcocer, 48, 28016 Madrid, Spain', 40.4584483, -3.6789799, 'ChIJMzvSayEpQg0RBDPZecMX7lY']"
981.0,"Emilio Ferrari - Emilio Ferrari, 71",Madrid,Madrid,28017,
6599.0,"Barrio Bilbao - Portugalete, 10",Madrid,Madrid,28017,"['Abaro Etorbideà, 1, 48920 Portugalete, Bizkaia, Spain', 43.3210639, -3.0205623, 'ChIJeQMo-oZZTg0RM17u1Kg9lKk']"
9038.0,"Av. Marques Corbera53 - Av. Marques De Corbera, 53",Madrid,Madrid,28017,"['Av. del Marqués de Corbera, 53, 28017 Madrid, Spain', 40.4264771, -3.6512187, 'ChIJ9VdVbkUvQg0RtUYT4qSSroM']"
9950.0,"Ricardo Ortiz - Ricardo Ortiz, 38",Madrid,Madrid,28017,
3128.0,"Miguel Hernandez - Av. De La Albufera, 270",Madrid,Madrid,28018,"['Av. de la Albufera, 81, 83, 28038 Madrid, Spain', 40.3948713, -3.6622645, 'ChIJkRvWHeAlQg0RUiwRwBQS-kQ']"
1287.0,"Carlos Martin Alvarez - Carlos Martin Alvarez, 65 Bis",Madrid,Madrid,28018,"['Calle de Carlos Martín Álvarez, 65 Bis, 28018 Madrid, Spain', 40.3864285, -3.6658328, 'ChIJSUYi4XYmQg0R16bgwaSCrv0']"
9099.0,"Pablo Neruda 134 - Av. De Pablo Neruda, 134",Madrid,Madrid,28018,"['Av. Pablo Neruda, 134, 28018 Madrid, Spain', 40.3816446, -3.6580073, 'ChIJ1wKOI9clQg0RdVTQh_13lKA']"
4036.0,"Antonio Lopez - Antonio Lopez, 59",Madrid,Madrid,28019,
4035.0,"Av. Oporto - Av. De Oporto, 47",Madrid,Madrid,28019,"['Av. Oporto, 47, 28019 Madrid, Spain', 40.3859304, -3.7272116, 'ChIJEQElvZYnQg0R1XKmUEpWSUQ']"
1251.0,"Antonio Leyva, 3 - Antonio Leyva, 3",Madrid,Madrid,28019,
975.0,"Gral.ricardos, 88 - General Ricardos, 88",Madrid,Madrid,28019,"['Calle del Gral. Ricardos, 88, 28019 Madrid, Spain', 40.3934327, -3.724002599999999, 'ChIJswKhluonQg0RcZ4Dg35xoaw']"
928.0,"General Ricardos, 149 - General Ricardos, 149",Madrid,Madrid,28019,"['Calle del Gral. Ricardos, 149, 28019 Madrid, Spain', 40.38923, -3.73045, 'ChIJnwShluonQg0RWnFozfwltLg']"
7397.0,"Antonio Leyva, 82 - Antonio Leyva Nº 82",Madrid,Madrid,28019,
953.0,"Estrecho - Bravo Murillo, 211",Madrid,Madrid,28020,"['Calle de Bravo Murillo, 211, 28020 Madrid, Spain', 40.4558671, -3.7026109, 'ChIJv1ecewApQg0RTdsqZbRlhTA']"
1284.0,"Presidente Carmona - Presidente Carmona, 1",Madrid,Madrid,28020,
2487.0,"Orense 17 - Orense, 17",Madrid,Madrid,28020,
1246.0,"Valdeacederas - Bravo Murillo, 333",Madrid,Madrid,28020,"['Calle de Bravo Murillo, 333, 28020 Madrid, Spain', 40.464341, -3.6958668, 'ChIJh61Eew8pQg0RHaVFJNSPVLs']"
4924.0,"Orense 58 - Orense, 58",Madrid,Madrid,28020,
907.0,"Cuatro Caminos 122 - Bravo Murillo, 122",Madrid,Madrid,28020,"['Calle de Bravo Murillo, 122, 28020 Madrid, Spain', 40.4490109, -3.7033666, 'ChIJsbQC5VUoQg0RhZTXzq5VKyI']"
4016.0,"Bravo Murillo, 282 - Bravo Murillo, 282",Madrid,Madrid,28020,"['Calle de Bravo Murillo, 282, 28020 Madrid, Spain', 40.4614234, -3.6977496, 'ChIJsXresAEpQg0R7au0aMs73k4']"
4073.0,"Villaverde Bajo - Ignacio Santos Viñuelas, 5",Madrid,Madrid,28021,"['Calle Ignacio Santos Vinuelas, 5, 28021 Madrid, Spain', 40.3495808, -3.689178799999999, 'ChIJzxGCtMMmQg0RszrvJXUTM3I']"
2234.0,"El Espinillo - Cr. De Villaverde A Vallecas, 24",Madrid,Madrid,28021,"['Carr. de Villaverde a Vallecas, 24, 28021 Madrid, Spain', 40.354159, -3.6887497, 'ChIJ9TU1mukmQg0RTvojGRzP6OA']"
974.0,"Pso. Alberto Palacios, 1 - Paseo Alberto Palacios, 1",Madrid,Madrid,28021,"['Paseo de Alberto Palacios, 1, 28021 Madrid, Spain', 40.3463018, -3.7091725, 'ChIJC5nE1iQnQg0RxyrHVTvcC6g']"
6071.0,"Los Rosales - Berrocal, 16",Madrid,Madrid,28021,
864.0,"Canillejas - Alcala, 582",Madrid,Madrid,28022,"['Calle de Alcalá, 582, 28022 Madrid, Spain', 40.4460001, -3.6129305, 'ChIJ11qQYKUvQg0RsbNzeIxQbBk']"
6154.0,"Nudo Eisenhower - Campezo, 14",Madrid,Madrid,28022,
2455.0,"Las Musas - Av. Canillejas A Vicalvaro, 103",Madrid,Madrid,28022,"['Av. de Canillejas a Vicálvaro, 103, 28022 Madrid, Spain', 40.43067509999999, -3.6108686, 'ChIJTaR8rpAvQg0RXKypSKAzsl0']"
2273.0,"Calle Suecia - Manchester, 12",Madrid,Madrid,28022,
7080.0,"Valdemarin - Av. De Valdemarin, 167",Madrid,Madrid,28023,"['Av. de Valdemarín, 167, 28023 Madrid, Spain', 40.4673867, -3.7941092, 'ChIJ97SjIOaGQQ0Rru3EXGaxU3Y']"
7382.0,"Aravaca - Perez De La Victoria, S - N",Madrid,Madrid,28023,
967.0,"Aluche - Maqueda, 30",Madrid,Madrid,28024,"['Calle de Maqueda, 30, 28024 Madrid, Spain', 40.3935937, -3.764952199999999, 'ChIJh1ZdH2uIQQ0RSvJry2ZvxZI']"
1292.0,"Illescas, 183 - Illescas, 183",Madrid,Madrid,28024,"['Calle Real, 90, 45200 Illescas, Toledo, Spain', 40.1258612, -3.8481516, 'ChIJ18Ra5B7xQQ0RqZtV0bytGxU']"
1343.0,"Campamento Illescas, 14 - Illescas, 14",Madrid,Madrid,28024,"['Calle Illescas, 14, 28024 Madrid, Spain', 40.3964344, -3.7653812, 'ChIJh1ZdH2uIQQ0R5LDqZ9h2o6E']"
2794.0,"Dehesa Del Principe - Ps. Husares, S/n",Madrid,Madrid,28024,"['Paseo Húsares, S/N, 28024 Madrid, Spain', 40.37978349999999, -3.7907933, 'ChIJj9GFM_eIQQ0RiyTpQA-1KOQ']"
2648.0,"Via Lusitana - Via Lusitana, 43",Madrid,Madrid,28025,"['Via Lusitana, 43, 28025 Madrid, Spain', 40.3807588, -3.7264842, 'ChIJnSbz0JwnQg0RF-UwyN4L4Sw']"
966.0,"Oca 77 - Oca, 77",Madrid,Madrid,28025,
4021.0,"Marcelo Usera, 27 - Marcelo Usera, 27",Madrid,Madrid,28026,"['Calle de Marcelo Usera, 27, 28026 Madrid, Spain', 40.3865099, -3.7017803, 'ChIJ4wl_vkwmQg0Rxu8k6zohI4Q']"
6152.0,"Antonio Lopez - Almendrales - Antonio Lopez, 232",Madrid,Madrid,28026,"['Calle de Antonio López, 232, 28026 Madrid, Spain', 40.385003, -3.696175, 'ChIJ_c1TRE4mQg0RakO4ksq5cjE']"
9034.0,"Rafaela Ibarra - Marcelo Usera, 143",Madrid,Madrid,28026,"['Calle de Marcelo Usera, 143, 28026 Madrid, Spain', 40.38502829999999, -3.7122665, 'ChIJyaDBjrAnQg0RnsruoM9mpoA']"
4919.0,"Alcala 459 - Alcala, 459",Madrid,Madrid,28027,"['Calle de Alcalá, 459, 28027 Madrid, Spain', 40.4390662, -3.6341952, 'ChIJeVaGSRIvQg0RZ0QtXYpHVf0']"
909.0,"Pueblo Nuevo - Alcala, 383",Madrid,Madrid,28027,
4062.0,"Jose Del Hierro - Jose Del Hierro, 46",Madrid,Madrid,28027,"['Calle de José del Hierro, 46, 28027 Madrid, Spain', 40.4396589, -3.6448993, 'ChIJO2n4hj4vQg0RUKjYu3HhO2o']"
1233.0,"Av. Badajoz - Av. Badajoz, 5",Madrid,Madrid,28027,"['Av. de Badajoz, 5, 28027 Madrid, Spain', 40.44193990000001, -3.654952299999999, 'ChIJJ73a-TAvQg0RNCZAz8rVvwQ']"
937.0,El Carmen - C/alcala 250,Madrid,Madrid,28027,
863.0,Quintana - Calle Alcalá 318,Madrid,Madrid,28027,"['Calle de Alcalá, 318, 28027 Madrid, Spain', 40.4330827, -3.6479206, 'ChIJKdqzJEcvQg0RAlqDlDJXsTQ']"
4039.0,"Ventas - Alcala, 229",Madrid,Madrid,28028,"['Calle de Alcalá, 229, 28028 Madrid, Spain', 40.4301423, -3.6649096, 'ChIJSQQiiLQoQg0RFOC-L1A-B00']"
4030.0,"Parque Avenidas - Av. Bruselas, 46 Y 48",Madrid,Madrid,28028,"['Avenida de Bruselas, 46 y 48, 28028 Madrid, Spain', 40.437797, -3.663495299999999, 'ChIJ3TBDPcsoQg0R40JWzgq3JXI']"
2012.0,"Cartagena - Cartagena, 34",Madrid,Madrid,28028,"['156, Carrera 20 24ABIS #24, Cartagena, Bolívar, Colombia', 10.4133558, -75.53981689999999, 'ChIJ0ShQfHAv9o4ReqW_cAi7IIE']"
4028.0,"Maria De Molina - Francisco Silvela, 87",Madrid,Madrid,28028,"['Calle de Francisco Silvela, 87, 28028 Madrid, Spain', 40.4370504, -3.6773578, 'ChIJEcVa0sYoQg0RTfo_i6K2xzo']"
7393.0,"Ginzo De Limia, 6 - Ginzo De Limia, 6",Madrid,Madrid,28029,"['Calle Ginzo de Limia, 6, 28029 Madrid, Spain', 40.4769729, -3.7025727, 'ChIJhTi1hXUpQg0RwxbrT4R5mtg']"
2479.0,"Melchor Fernandez Almagro - Melchor Fernandez Almagro, 84",Madrid,Madrid,28029,"['Calle de Melchor Fernández Almagro, 84, 28029 Madrid, Spain', 40.4754991, -3.710840199999999, 'ChIJF7u4WJgpQg0Rw416kWk3PuQ']"
9051.0,"La Vaguada - Av. Monforte De Lemos, S/n",Madrid,Madrid,28029,"['Av. de Monforte de Lemos, S/N, 28029 Madrid, Spain', 40.4799292, -3.7039084, 'ChIJ-TnBkp0pQg0RmivxqAoSSYI']"
2242.0,"Doctor G. Tapia - Av. Dr. Garcia Tapia, 202",Madrid,Madrid,28030,"['Av. del Dr. García Tapia, 202, 28030 Madrid, Spain', 40.40801, -3.6362, 'ChIJec2BkY4lQg0RFjD9GFXHfM8']"
7405.0,"Hacienda Pavones - Hacienda De Pavones, 124",Madrid,Madrid,28030,"['Calle de la Hacienda de Pavones, 124, 28030 Madrid, Spain', 40.4032383, -3.644315699999999, 'ChIJyyYkc-0lQg0RsbR8_UqK1Jg']"
1402.0,"Pza.encuentro - Pl. Del Encuentro, 3",Madrid,Madrid,28030,
7547.0,"Pl. Corregidor Cordoba - Pl. Corregidor Sancho De Cordoba, 3",Madrid,Madrid,28030,"['Plaza Corregidor Sancho de Córdoba, 3, 28030 Madrid, Spain', 40.4079776, -3.6529286, 'ChIJSdT5cvolQg0R-OWeelcVihE']"
2467.0,"Pavones - Valdebernardo, 22",Madrid,Madrid,28030,"['Calle Valdebernardo, 22, 28030 Madrid, Spain', 40.4030218, -3.6313663, 'ChIJS7PahJolQg0R3Di3UXaCcjM']"
973.0,"Real De Arganda, 1 - Real De Arganda, 1",Madrid,Madrid,28031,"['Calle Real de Arganda, 1, 28031 Madrid, Spain', 40.3797754, -3.6208923, 'ChIJ2fgwVAclQg0RSMgrnDWRZdI']"
2664.0,"Congosto - Congosto, 50",Madrid,Madrid,28031,"['Calle Cervantes, 31, 24300 Bembibre, León, Spain', 42.616679, -6.4170305, 'ChIJRWFHPbC0MA0R-90eork9-Rg']"
5714.0,"Empresas - Pz. Juan De Malasaña, 3",Madrid,Madrid,28031,"['Plaza Juan de Malasaña, 3, 28031 Madrid, Spain', 40.3800876, -3.6215908, 'ChIJo5SQpKklQg0RcaRk-Dy1szI']"
2666.0,"Santa Eugenia - Castrillo De Aza, 16",Madrid,Madrid,28031,"['Calle Castrillo de Aza, 16, 28031 Madrid, Spain', 40.38493649999999, -3.6090326, 'ChIJKwtbfBolQg0RZ3Mzi7rTmGs']"
5902.0,"Aquitania - Aquitania, 39",Madrid,Madrid,28032,
2087.0,"Valdebernardo - Bulevar Indalecio Prieto, 32",Madrid,Madrid,28032,"['Bulevar de Indalecio Prieto, 32, 28032 Madrid, Spain', 40.3985031, -3.6224811, 'ChIJsU4bO54lQg0RVeTZovsyrkM']"
4049.0,"Vicalvaro - San Cipriano, 23",Madrid,Madrid,28032,"['Calle de S. Cipriano, 23, 28032 Madrid, Spain', 40.4042361, -3.6062112, 'ChIJjXBPT2olQg0ReI0KY82eRMQ']"
881.0,"Barrio Santa Maria - Santa Virgilia, 3",Madrid,Madrid,28033,
2284.0,"Jazmin - Arturo Soria, 338",Madrid,Madrid,28033,"['Calle de Arturo Soria, 338, 28033 Madrid, Spain', 40.4819408, -3.664978, 'ChIJzSjfWEwpQg0RtVUJmaxUuy4']"
2268.0,"Mesena - Añastro, 9",Madrid,Madrid,28033,
2011.0,"Caleruega - Caleruega, 1",Madrid,Madrid,28033,"['Bgry. Caylaway, Batulao, Nasugbu, Batangas, Philippines', 14.071944, 120.835447, 'ChIJcYyj9TicvTMREEwDj_kw8RM']"
2015.0,"Sangenjo - Sangenjo, 16",Madrid,Madrid,28034,"['Rua Cesteiros, 1, 36960 Sanjenjo, Pontevedra, Spain', 42.40046, -8.805259999999999, 'ChIJVWh8sE9oLw0RjU7gVHLYZGw']"
2491.0,"Virgen De Aranzazu - Virgen De Aranzazu, 26",Madrid,Madrid,28034,"['Calle de la Virgen de Aránzazu, 26, 28034 Madrid, Spain', 40.486604, -3.6892175, 'ChIJ02m2s2UpQg0R-tmfMLlCBiM']"
911.0,"Islas Bermudas, 1 - Islas Bermudas, 1",Madrid,Madrid,28034,
1930.0,"Mirasierra Nuria - Nuria, 30",Madrid,Madrid,28034,"['Calle de Nuria, 30, 28034 Madrid, Spain', 40.4921297, -3.7056551, 'ChIJIZ1exm0pQg0RFnG7Wcpvkh4']"
2477.0,"Leopoldo Alas Clarin - Leopoldo Alas Clarin, 8",Madrid,Madrid,28035,"['Calle Leopoldo Alas Clarín, 8, 28035 Madrid, Spain', 40.4802987, -3.7333141, 'ChIJywcjgOUpQg0RiJhYhiSGxP8']"
1371.0,"Herrera Oria - Cardenal Herrera Oria, 239",Madrid,Madrid,28035,"['Av del Cardenal Herrera Oria, 239, 28035 Madrid, Spain', 40.4820026, -3.717934, 'ChIJtRAEjJEpQg0Rd45HUNr-E1s']"
