office_number,address,latitude,longitude,place_id
3446,"Av. d'Agustí Ros, 2, 25310 Agramunt, Lleida, Spain",41.7852442,1.0977908,ChIJldQMUv2EphIRg5OopnO11oI
838,"Calle, Avinguda 27 de Gener, 48, 25182 Aitona, Lleida, Spain",41.4932,0.4598200000000001,ChIJg68TaT0lpxIR-RNCUSKsv48
1430,"Carrer Doctor Robert, 104, 25171 Albatàrrec, Lleida, Spain",41.57219,0.6048700000000001,ChIJxYzXH4nfphIRxWdBTGHLTzI
1513,"25180 Alcarràs, Lleida, Spain",41.5632518,0.5244241,ChIJPcoPyicipxIRmRuQ7XPgF5E
217,"Plaça de Lluís Companys, 6, 25120 Alfarràs, Lleida, Spain",41.83003,0.5697099999999999,ChIJg-AvQS4CpxIRyFWjGk6VWNw
2885,"Plaça Sant Faust, 10, 25125 Alguaire, Lleida, Spain",41.7358774,0.5841008999999999,ChIJBXcHEWsdpxIReYIEb-94KIM
7032,"Carrer Major, 37, 25100 Almacelles, Lleida, Spain",41.7304089,0.4383648,ChIJwb0-SGUQpxIRVTbNU0HRqvU
1556,"Avinguda de Lleida, 92, 25126 Almenar, Lleida, Spain",41.796253,0.5702020999999999,ChIJkVTM1fgCpxIRYBNRRENEgnY
1473,"Carrer Castell, 2, 25150 Artesa de Lleida, Lleida, Spain",41.5519,0.70312,ChIJj921UU7cphIRmm34D4LQm3s
530,"Ctra. d'Agramunt, 10, 25730 Artesa de Segre, Lleida, Spain",41.895328,1.04756,ChIJzxHMyxKIphIRJVPZI9tC9Pw
750,"Passeig de l'Estació, 12, 25600 Balaguer, Lleida, Spain",41.7891907,0.8091857,ChIJ4Sus7KLxphIR4Sg1efSdCaI
1120,"Carrer Urgell, 10, 25220 Bell Lloch, Lérida, Spain",41.63017,0.7803599999999999,ChIJJU4k7FrophIRYxcF3ffLTEo
852,"Plaça Ramon Bertran, 12, 25250 Bellpuig, Lleida, Spain",41.62596,1.00968,ChIJBahFR0WWphIRdkDBXOrPYic
2143,"Carrer Francesc Macià, 2 - 4, 25720 Bellver de Cerdanya, Lleida, Spain",42.36974,1.7755,ChIJn3HH08ecpRIR4wYIgwfQWkE
1367,"Carrer del Carme, 24, 25400 Les Borges Blanques, Lleida, Spain",41.5204706,0.8690351,ChIJ_7ZgmNXAphIR_BhYSZsaPww
2978,"Calle Grauer D, Passeig Grauer d'Eduard Aunos, 22, 25550 Bossòst, Lleida, Spain",42.7841376,0.6923961,ChIJazsDEh6MqBIRydCdQKajSp0
850,"Carrer del General Güell, 4, 25200 Cervera, Lleida, Spain",41.6714479,1.27414,ChIJu4mggkshpBIRVRa5NI_briQ
2445,"Carrer Major, 46, 25580 Esterri d'Àneu, Lleida, Spain",42.6258549,1.1231553,ChIJE46YArOuqBIRnscvIBkR_5I
3961,"25210 Guissona, Lleida, Spain",41.784519,1.2903074,ChIJrYrZ4SwvpBIRo9SbS2ElUNY
3260,"Carrer de la Font, 40, C+P, 25430 Juneda, Lleida, Spain",41.5464896,0.8256604000000001,EjdDK1AsIENhcnJlciBkZSBsYSBGb250LCA0MCwgMjU0MzAgSnVuZWRhLCBMbGVpZGEsIFNwYWluIh8aHQoWChQKEgmD9HOX2cOmEhGLl9xHUoCCPhIDQytQ
3439,"Carrer Prat de la Riba, 1, 25240 Linyola, Lleida, Spain",41.7109554,0.9026896999999998,ChIJgfYxvdPsphIRNtjpEi3J6IE
8145,"Carrer Hostal de la Bordeta, 18, 25001 Lleida, Spain",41.604124,0.6426198,ChIJ51_2M4HgphIRJ90ZCEqDhBo
3402,"Avinguda de València, 20, 22+C+P, 25001 Lleida, Spain",41.6122616,0.6291264,EjYyMitDK1AsIEF2aW5ndWRhIGRlIFZhbMOobmNpYSwgMjAsIDI1MDAxIExsZWlkYSwgU3BhaW4iIhogChYKFAoSCfuRMnFv4KYSEYfm5N-sDAjiEgYyMitDK1A
3401,"Carrer Lluís Companys, 25, 25003 Lleida, Spain",41.611711,0.6162562,ChIJaUYuMhLgphIRlgDru4eU2oA
8140,"Av. Prat de la Riba, 63, C+P, 25004 Lleida, Spain",41.6217595,0.6253681,EjFDK1AsIEF2LiBQcmF0IGRlIGxhIFJpYmEsIDYzLCAyNTAwNCBMbGVpZGEsIFNwYWluIh8aHQoWChQKEgk1MIArQuCmEhGQCHKQN-E0QhIDQytQ
3406,"Carrer del Camí de Corbins, 31, 25005 Lleida, Spain",41.62421399999999,0.6354673,ChIJbcyds17gphIReDGgTaZ3GIQ
3408,"25005 Lleida, Spain",41.6543565,0.6251540999999999,ChIJszOseVrgphIRYIlHeuP6ABw
8326,"Carrer del Penedès, 67, 25005 Lleida, Spain",41.6282811,0.6251211,ChIJK2aaCkbgphIRQUMRj72H7cE
845,"Avinguda de Balmes, 32, 34+C+P, 25006 Lleida, Spain",41.6184818,0.6197549,EjMzNCtDK1AsIEF2aW5ndWRhIGRlIEJhbG1lcywgMzIsIDI1MDA2IExsZWlkYSwgU3BhaW4iIhogChYKFAoSCU0ZbUYV4KYSEbWvLOOiNxmDEgYzNCtDK1A
1410,"Carrer Segrià, 25, C+P, 25006 Lleida, Spain",41.6182163,0.6126647,EixDK1AsIENhcnJlciBTZWdyacOgLCAyNSwgMjUwMDYgTGxlaWRhLCBTcGFpbiIfGh0KFgoUChIJB3wRuBfgphIRsWqUNDUkdfMSA0MrUA
249,"Rambla de Ferran, 30, C+P, 25007 Lleida, Spain",41.6183169,0.6309239999999999,Ei5DK1AsIFJhbWJsYSBkZSBGZXJyYW4sIDMwLCAyNTAwNyBMbGVpZGEsIFNwYWluIh8aHQoWChQKEgnHElXqZ-CmEhEmZQ5AJXBYmRIDQytQ
378,"Plaça de Sant Joan, 6, 9, 25007 Lleida, Spain",41.6158152,0.6268939,ChIJLbfjIWngphIRKY9DuKfJCgA
2344,"Rambla de Ferran, 26, C+P, 25007 Lleida, Spain",41.6179828,0.6306208,Ei5DK1AsIFJhbWJsYSBkZSBGZXJyYW4sIDI2LCAyNTAwNyBMbGVpZGEsIFNwYWluIh8aHQoWChQKEglnWgbDZ-CmEhGUyNcrAH92xRIDQytQ
1751,"Mollerussa, Lleida, Spain",41.6287381,0.8941817000000001,ChIJ223D0O3qphIRMoERqsTg_MI
3916,"Avinguda de l'Alt Urgell, 23, C+P, 25790 Oliana, Lérida, Spain",42.0676548,1.3133551,Ej9DK1AsIEF2aW5ndWRhIGRlIGwnQWx0IFVyZ2VsbCwgMjMsIDI1NzkwIE9saWFuYSwgTMOpcmlkYSwgU3BhaW4iHxodChYKFAoSCRV9xiic0KUSEb8fHDNAzWJGEgNDK1A
1972,"Carrer Major, 14, 25794 Organyà, Lleida, Spain",42.2112399,1.328,ChIJ0azAeHXdpRIRB2OolQYpGe4
3194,"Carrer Sant Josep, 16, 25243 El Palau d'Anglesola, Lleida, Spain",41.6512622,0.8813495,ChIJeexMNhHrphIRhm5CqAZHWwo
5125,"Calle, Av. Sant Miquel del Pui, 9, 25500 La Pobla de Segur, Lleida, Spain",42.24743,0.96773,ChIJ2dP2HrwUphIR77zfWv47Pds
1868,"Avinguda de Victoriano Muñoz, 17, 25520 El Pont de Suert, Lleida, Spain",42.4084639,0.7415858,ChIJ423Lq-0vphIRfA_tvp1xOGQ
5148,"Calle, Carrer Sant Cristofol, 4, 25740 Ponts, Lleida, Spain",41.915924,1.1845426,ChIJyS14Sth_phIRMroIdMrlUmU
5975,"Carrer de L'Enginyer Jesús Ramírez, 11, 25183 Seròs, Lleida, Spain",41.4624968,0.410735,ChIJb2iLr186pxIRHiCapq756iI
2811,"Carrer de Sant Ot, 2, C+P, 25700 La Seu d'Urgell, Lleida, Spain",42.3568657,1.4598271,Ej9DK1AsIENhcnJlciBkZSBTYW50IE90LCAyLCAyNTcwMCBMYSBTZXUgZCdVcmdlbGwsIExsZWlkYSwgU3BhaW4iHxodChYKFAoSCT-970_G7aUSEUsP3M4HTUL-EgNDK1A
3862,"Carrer del Castell, 21, 25280 Solsona, Lleida, Spain",41.9942468,1.5170266,ChIJK4zoGfzJpRIRH2ch3gq4UP8
3254,"Plaça Major, 4, C+P, 25560 Sort, Lleida, Spain",42.41128,1.12965,Ei9DK1AsIFBsYcOnYSBNYWpvciwgNCwgMjU1NjAgU29ydCwgTGxlaWRhLCBTcGFpbiIfGh0KFgoUChIJYS3vO9wFphIRt5OgaiiTDB8SA0MrUA
846,"Plaça del Carme, 15, 17, 25300 Tàrrega, Lleida, Spain",41.64737969999999,1.1412274,ChIJO_VSms6ephIR9-zNbghQA9g
6092,"Carrer Sant Sebastià, 1, 3, 25123 Torrefarrera, Lleida, Spain",41.6741303,0.6081994,ChIJGzwrAI0epxIRg9k3bWggjdA
2920,"Av. d'Espanya, 24, 25620 Tremp, Lleida, Spain",42.1648423,0.8948682,ChIJ7Q34v-9BphIRrc6_Taywp7Q
2918,"Av. Castiero, 7, C+P, 25530 Viella, Lleida, Spain",42.7023643,0.7944262999999999,EjFDK1AsIEF2LiBDYXN0aWVybywgNywgMjU1MzAgVmllbGxhLCBMbGVpZGEsIFNwYWluIh8aHQoWChQKEgm5I0TifpqoEhG1QQBN94KyhRIDQytQ
8671,"Carrer de Ramon i Cajal, 11, 43530 Alcanar, Tarragona, Spain",40.5425549,0.4811782000000001,ChIJh96shtBQoBIRHISm-HdoU4s
2644,"Plaça de l'Església Vella, 3, 43460 Alcover, Tarragona, Spain",41.26243700000001,1.1716223,ChIJ535n_9hUoRIRBfFoJ1jLN9I
4613,"L'Aldea-Amposta-Tortosa, 43896 L'Aldea, Tarragona, Spain",40.753542,0.614314,ChIJBYN7aWICoRIR-sd8wWdk9ck
2609,"Carrer Cantó de la Vila, 1, 43893 Altafulla, Tarragona, Spain",41.140541,1.3739802,ChIJLecgQ3DwoxIR04qxTj4jjKQ
246,"Calle D, Carrer Andreu Llambrich, 42, 43860 L'Ametlla de Mar, Tarragona, Spain",40.8839967,0.8019448,ChIJF7Rkmc8WoRIR09oS4boY8C4
7971,"Carrer Sant Jordi, 9, 43895 L'Ampolla, Tarragona, Spain",40.8141192,0.7133064,ChIJf495QCAboRIREGDIRq8uVII
4475,"Avinguda de la Ràpita, 97, 43870 Amposta, Tarragona, Spain",40.7078367,0.5798656,ChIJk_vbo3P-oBIRTqRtr1m3yIU
1461,"Avinguda Alcalde Palau, 55, 43870 Amposta, Tarragona, Spain",40.7124915,0.5793769999999999,ChIJURecsHX-oBIRqH84OG7C31M
2603,"Tarragona, Spain",41.1188827,1.2444909,ChIJWfHd09v8oxIRsqOHE6dpBZI
2652,"Carrer Creu Nova, 15, 43791 Ascó, Tarragona, Spain",41.18265299999999,0.5676197,ChIJr60XOGHWoBIR9PfwwR0eSZA
7959,"Avinguda Terra Alta, 60, 43786 Batea, Tarragona, Spain",41.09289,0.31432,ChIJ1Rapx5bHoBIRlGLbOYsZd4Q
2637,"Plaça de la Mare de Déu de l'Oliva, 3, 43510 Bítem, Tarragona, Spain",40.8590498,0.5229455,ChIJowk3qAvkoBIRxSZgD7touKM
2547,"Carrer Catalunya, 1, 43350 Les Borges del Camp, Tarragona, Spain",41.1718296,1.0208326,ChIJr8f2XF9OoRIR25usoavyLEE
8149,"Carrer de Sant Pere, 20, 43820 Calafell, Tarragona, Spain",41.1875547,1.5695343,ChIJ9adqgXeMoxIRuZJb6iNESRc
4454,"Carrer Principal, 46, 43820 Calafell, Tarragona, Spain",41.1993245,1.5693038,ChIJ4d7jV4WLoxIRZxxX_e4LtNs
250,"Carrer de les Drassanes, 4-6, 43850 Cambrils, Tarragona, Spain",41.0663352,1.0633648,ChIJZ7bM2C1boRIRWd8gtgCktnY
6955,"Carrer de les Barques, 6, B, 43850 Cambrils, Tarragona, Spain",41.06648080000001,1.0617374,ChIJ__8Duy1boRIRefAwz6Xw_88
4206,"Plaça de la Creu de la Missió, 6, C+P, 43850 Cambrils, Tarragona, Spain",41.06743549999999,1.0571191,EklDK1AsIFBsYcOnYSBkZSBsYSBDcmV1IGRlIGxhIE1pc3Npw7MsIDYsIDQzODUwIENhbWJyaWxzLCBUYXJyYWdvbmEsIFNwYWluIh8aHQoWChQKEgm5rlgd00ShEhHaQO9K87GJXhIDQytQ
814,"Carrer Pere III, 10, C+P, 43850 Cambrils, Tarragona, Spain",41.0724378,1.0523838,EjpDK1AsIENhcnJlciBQZXJlIElJSSwgMTAsIDQzODUwIENhbWJyaWxzLCBUYXJyYWdvbmEsIFNwYWluIh8aHQoWChQKEgnjtltf1kShEhFi0wBlLuj62BIDQytQ
2484,"Carrer de Masricart, 8, 43110 La Canonja, Tarragona, Spain",41.1202156,1.1816461,ChIJ1Yhzx4VXoRIR9aGbNt_yGtY
2833,"Av. Onze de Setembre, 3, 43120 Constantí, Tarragona, Spain",41.15206750000001,1.2162008,ChIJmwvIM3_9oxIRuxmEFfBkRv0
256,"Avinguda de Barcelona, 50, 54, 43881 Cunit, Tarragona, Spain",41.1961093,1.6217325,ChIJAQAAADGJoxIRGpojQ6xN8eY
299,"Calle, Avinguda de les Goles de l'Ebre, 211, 43580 Deltebre, Tarragona, Spain",40.7171507,0.735853,ChIJCWYJ6eAFoRIRLqTM6l2w-dE
2470,"Carrer de Baix, 13, 43730 Falset, Tarragona, Spain",41.14506,0.8197500000000001,ChIJjTqjfcUwoRIRURPDHYgEnUI
2482,"Plaça del Frontó, 1, 43781 La Fatarella, Tarragona, Spain",41.1617764,0.4735778999999999,ChIJORQsh7TRoBIRnANulopan5Q
4201,"Plaça l'Esglesia, 4, 43750 Flix, Tarragona, Spain",41.2310092,0.5500385999999999,ChIJVVVkb1vUoBIR3vQbHIGPSjQ
251,"Avinguda d'Aragó, 6, 43780 Gandesa, Tarragona, Spain",41.05413,0.43808,ChIJEUXwg7nEoBIR2THJ1Vd0VW4
2493,"Plaça de Catalunya, 7, 43596 Horta de Sant Joan, Tarragona, Spain",40.95549,0.31481,ChIJf0lkH6HqoBIR5AemLyAe3yI
3065,"Calle, Via Augusta, 27, 43890 L'Hospitalet de l'Infant, Tarragona, Spain",40.9915498,0.9230596999999999,ChIJz2tK3WBAoRIRB7NAtOboMV0
2618,"Carrer de Saragossa, 2, C+P, 43590 Jesús, Tarragona, Spain",40.8254267,0.5103561999999999,EjtDK1AsIENhcnJlciBkZSBTYXJhZ29zc2EsIDIsIDQzNTkwIEplc8O6cywgVGFycmFnb25hLCBTcGFpbiIfGh0KFgoUChIJtwo-bZLkoBIRTDoYlsOZjkYSA0MrUA
4273,"Plaça Tarragona, 3, 43892 Mont-roig del Camp, Tarragona, Spain",41.00992979999999,0.9388293000000001,ChIJXUKk9-NAoRIR85AsKmCwLiM
3318,"Plaça Major, 11, 43400 Montblanc, Tarragona, Spain",41.3764524,1.1616232,ChIJlSeXzBKpphIR8pjIs_N3zko
7975,"Avinguda de Catalunya, 7, 43300 Mont-roig del Camp, Tarragona, Spain",41.0856624,0.9614087,ChIJIWuRM11GoRIRqGPk7T9HtJ0
4355,"Calle Carrer del, Carrer Dr. Peris, 17, 43740 Móra d'Ebre, Tarragona, Spain",41.0908443,0.6430539,ChIJb9J4NkwmoRIR5O0VkB6ywTw
4420,"Carrer Major, 98, 43770 Móra la Nova, Tarragona, Spain",41.10057,0.6510699999999999,ChIJ95CSDjkmoRIRCMaO5dzyyBE
2488,"Carrer Joan Maragall, 13, 43760 El Morell, Tarragona, Spain",41.18838849999999,1.2059351,ChIJdQZlBQFWoRIRHRBC6ZNMYGc
2475,"Carrer Lluís Companys, 25, 43519 El, Tarragona, Spain",40.87402,0.71258,ChIJ1ZAEpNUboRIRZYz64Bwol-M
2797,"Plaça de la Vila, 3, 43594 El Pinell de Brai, Tarragona, Spain",41.0153352,0.5141169999999999,ChIJlcUo_DzcoBIRI6zci24uMjo
2486,"Carrer de la Rèria, 41, 43810 El, Tarragona, Spain",41.36461,1.28955,ChIJl2tgBQgEpBIRJiKQIi_-If0
2826,"Carrer Major, 11, 43140 La Pobla de Mafumet, Tarragona, Spain",41.1872267,1.2097103,ChIJ5YkVtQNWoRIRf3VSotTw5Vg
2196,"Plaça de la Llibertat, 6, 43201 Reus, Tarragona, Spain",41.1586152,1.1054349,ChIJIZaxPwNRoRIRv4ec6_dLeU8
5400,"Plaça de Prim, 10, 43201 Reus, Tarragona, Spain",41.1556528,1.1065085,ChIJuaLlTB1RoRIRZLz4JffFrWs
6734,"Carrer del Pare Gil, 9, 43202 Reus, Tarragona, Spain",41.1559771,1.0978617,ChIJWy259P9QoRIRMzwmLs_9Y2g
8306,"Riera de Miró, 37, C+P, 43204 Reus, Tarragona, Spain",41.1567527,1.1126684,EjVDK1AsIFJpZXJhIGRlIE1pcsOzLCAzNywgNDMyMDQgUmV1cywgVGFycmFnb25hLCBTcGFpbiIfGh0KFgoUChIJiwLYQh5RoRIRFjNPjrL_9TISA0MrUA
4504,"Av. de Marià Fortuny, 48, C+P, 43204 Reus, Tarragona, Spain",41.15809,1.1173617,EjxDK1AsIEF2LiBkZSBNYXJpw6AgRm9ydHVueSwgNDgsIDQzMjA0IFJldXMsIFRhcnJhZ29uYSwgU3BhaW4iHxodChYKFAoSCSuBd7ghUaESEfqDX0bBZ8YREgNDK1A
5402,"Avinguda de Pere el Cerimoniós, 13, C+P, 43204 Reus, Tarragona, Spain",41.1506253,1.1111255,EkZDK1AsIEF2aW5ndWRhIGRlIFBlcmUgZWwgQ2VyaW1vbmnDs3MsIDEzLCA0MzIwNCBSZXVzLCBUYXJyYWdvbmEsIFNwYWluIh8aHQoWChQKEglPFxDj41ChEhFUkeFho0ie_BIDQytQ
8332,"Carrer de Bahia Blanca, 1, 43205 Reus, Tarragona, Spain",41.1465429,1.1092743,ChIJ_2k8pOVQoRIR1ehB3mmFuT4
4242,"Avinguda de la Salle, 35, 43205 Reus, Tarragona, Spain",41.148335,1.1073325,ChIJvTI4weRQoRIRffnRyXBQDR0
6237,"Avinguda de Salou, 115, C+P, 43205 Reus, Tarragona, Spain",41.1411524,1.1161482,EjlDK1AsIEF2aW5ndWRhIGRlIFNhbG91LCAxMTUsIDQzMjA1IFJldXMsIFRhcnJhZ29uYSwgU3BhaW4iHxodChYKFAoSCZeDgnXCUKESET6bagup9Ag7EgNDK1A
2757,"Carrer Sant Antoni, 7, 43762 La Riera de Gaià, Tarragona, Spain",41.16605,1.36092,ChIJ0YXRN3H6oxIRiBXPOLLjFnI
5440,"Plaça Petita, 8, 43330 Riudoms, Tarragona, Spain",41.1383882,1.0517959,ChIJAQAAAN1PoRIRjuWdLZk7HDw
8668,"43883 Roda de Berà, Tarragona, Spain",41.1870487,1.4604155,ChIJEaKkEvLzoxIRWyuEzBK8nlg
1747,"Av. Diputació, s/n, 43520, Tarragona, Spain",40.8175059,0.5048507,ChIJpyN6UpXkoBIRLDcJTW7KRhQ
1377,"Via Roma, 23, 43840 Salou, Tarragona, Spain",41.0794038,1.1340153,ChIJhXTjiilaoRIRA88LKZM30UA
254,"Passeig de Miramar, 4, C+P, 43840 Salou, Tarragona, Spain",41.075802,1.1309171,EjlDK1AsIFBhc3NlaWcgZGUgTWlyYW1hciwgNCwgNDM4NDAgU2Fsb3UsIFRhcnJhZ29uYSwgU3BhaW4iHxodChYKFAoSCan8zGcrWqESEYUwpt83fceZEgNDK1A
4353,"Carrer de la Constància, 3, 43540 Sant Carles de la Ràpita, Tarragona, Spain",40.620131,0.5921337,ChIJ__-_fE9VoBIRMLCIj9JuAxo
2468,"43570 Santa Bàrbara, Tarragona, Spain",40.7250073,0.4785495,ChIJS3x1Di76oBIRkLFHeuP6ABw
3238,"Passeig de la Muralla, 56, 43420 Santa Coloma de Queralt, Tarragona, Spain",41.5337061,1.3833202,ChIJd_jPiGoXpBIRL-oJAUEPkxk
2607,"Plaça Mediterrani, 1, 43882 Segur de Calafell, Tarragona, Spain",41.193698,1.6062158,ChIJsxn871aJoxIRkSRgcDJ_Jrc
2649,"Avinguda de Joan Puig i Ferreter, 5, 43470 La, Tarragona, Spain",41.2141482,1.1396875,ChIJa0SJXAtUoRIRrkFE15aAiiE
1745,"Carrer Sant Antoni, 25, 43560 La Sénia, Tarragona, Spain",40.6354104,0.280845,ChIJq-M0ax5goBIRRE7cHNczCjs
4463,"43001 Tarragona, Spain",41.1145121,1.2493976,ChIJ8Sb7Vyr9oxIRoLJHeuP6ABw
6240,"Rambla Nova, 58, 60, 43004 Tarragona, Spain",41.1152975,1.2526274,ChIJZVMqBNX8oxIRdAWGifCliOo
4208,"Carrer de Pere Martell, 7, 43001 Tarragona, Spain",41.1171542,1.2444219,ChIJtX-vPyz9oxIRRP1AOZL-xHg
3304,"Av. Catalunya, 23, 43002 Tarragona, Spain",41.1205568,1.2523186,ChIJ3yu8Tdb8oxIRiCzpbrV2zDc
8366,"Rambla Vella, 17, 43003 Tarragona, Spain",41.1163762,1.255386,ChIJC8_kd9T8oxIRqT4mJgMTrdI
6242,"Carrer de Trafalgar, 3, 43004 Tarragona, Spain",41.110164,1.2425107,ChIJY3ADQ9LioxIRnkc1uxgjGpI
8328,"Rambla President Francesc Macià, 2, 43005 Tarragona, Spain",41.1210184,1.2404163,ChIJIxKDQjD9oxIRtbRBrZCxqMQ
4359,"Plaça de la Imperial Tàrraco, 6, C+P, 43005 Tarragona, Spain",41.1183916,1.2453776,Ej5DK1AsIFBsYcOnYSBkZSBsYSBJbXBlcmlhbCBUw6BycmFjbywgNiwgNDMwMDUgVGFycmFnb25hLCBTcGFpbiIfGh0KFgoUChIJYQPGqS79oxIRlnXsg6D9p6QSA0MrUA
5429,"Plaça de la Imperial Tàrraco, 6, 43005 Tarragona, Spain",41.1183916,1.2453776,ChIJXSnmHCz9oxIRn3M7SeuD5wA
8546,"Carrer de Pere Martell, 41, C+P, 43005 Tarragona, Spain",41.1139682,1.2433501,EjdDK1AsIENhcnJlciBkZSBQZXJlIE1hcnRlbGwsIDQxLCA0MzAwNSBUYXJyYWdvbmEsIFNwYWluIh8aHQoWChQKEgnJCwgoLf2jEhG3JvzGVzUnfBIDQytQ
4218,"Carrer Riu Glorieta, 2-4, Bl. 1, 43006 Tarragona, Spain",41.11712869999999,1.2178842,ChIJk3YZkf1XoRIR_nChOxkQ-ls
6128,"Carrer Illes Balears, 7, 43006 Tarragona, Spain",41.1218218,1.2152022,ChIJ6ZRDG1f9oxIRyb_yNVSHdIs
6243,"Carrer Salvador Espriu, 24, C+P, 43007 Tarragona, Spain",41.1220731,1.2746629,EjdDK1AsIENhcnJlciBTYWx2YWRvciBFc3ByaXUsIDI0LCA0MzAwNyBUYXJyYWdvbmEsIFNwYWluIh8aHQoWChQKEgmJ0Ky0sPyjEhE98YbvSwkkVRIDQytQ
2191,"Bloc Tarragonès, 43007 Tarragona, Spain",41.1381492,1.2500847,ChIJnZrgAx79oxIR8QqV9au8mk8
6241,"Carrer Vint-I-Un, 43100 Tarragona, Spain",41.1180066,1.1916823,ChIJzaC_eZJXoRIRQjG_M25v5HQ
8377,"Av. Sant Salvador, 11, 43130 Tarragona, Spain",41.162467,1.241671,ChIJAdLn8q_9oxIRqZ0dQpFUr-8
2463,"Carrer del Mercat, 7, 43746 Tivissa, Tarragona, Spain",41.0418469,0.7334356,ChIJT-e1Tp8koRIR12gyjZGBETE
4395,"Calle, Carrer de la Sort, 19, 43830 Torredembarra, Tarragona, Spain",41.1443888,1.3986632,ChIJhZJomFHwoxIRAIHi3UMsvF0
4332,"Plaça Alfons XII, 11, 43500 Tortosa, Tarragona, Spain",40.8095748,0.5208072,ChIJe9CBIaTkoBIRrr8OIwyicdI
6894,"Av. de la Generalitat, 78, 43500 Tortosa, Tarragona, Spain",40.8099701,0.5201688999999999,ChIJazcnFKTkoBIR5ummCDI4L_0
4354,"Tarragona, Spain",40.81446440000001,0.5083586999999999,ChIJaXtllb_koBIRPrwa8yZIoNY
2574,"Plaza de L'Esglesia, 1, 43550 Ulldecona, Tarragona, Spain",40.597098,0.4475703,ChIJO7JVjsJYoBIRNIB5xQqfrdQ
853,"Passeig de l'Estació, 24, 43800 Valls, Tarragona, Spain",41.2873305,1.2562099,ChIJ8T_TKokApBIRNzlkCe9qkuk
8585,"Carretera del Pla, 122, 43800 Valls, Tarragona, Spain",41.2969937,1.257722,ChIJAZXprvMApBIRC1fgQU6NQvI
855,"Plaça El Pati, 10, 43800 Valls, Tarragona, Spain",41.2859234,1.2502528,ChIJgd5lm2IApBIRjjTIvo2ZQ_A
2854,"Av. d'Estanislau Figueres, 21, C+P, 43002 Tarragona, Spain",41.11803889999999,1.2505959,EjpDK1AsIEF2LiBkJ0VzdGFuaXNsYXUgRmlndWVyZXMsIDIxLCA0MzAwMiBUYXJyYWdvbmEsIFNwYWluIh8aHQoWChQKEgnh9J8AKv2jEhEwQf6a4OnFzRIDQytQ
6653,"Avinguda del Baix Penedès, 57, 43700 El Vendrell, Tarragona, Spain",41.219048,1.5278756,ChIJi_rgoCSLoxIR-ioGmOIOM-0
2968,"Carrer dels Cafès, 10, 43700 El Vendrell, Tarragona, Spain",41.2212039,1.5356374,ChIJi9J7WSOLoxIRzYVIimHLfnE
9727,"Av. de Ramon d'Olzina &, Carrer de l'Estrella, 43480 Vila-seca, Tarragona, Spain",41.1080321,1.146412,ChIJOcFGvvtZoRIROo9n4Amsgdc
2058,"51001 Ceuta, Spain",35.8888828,-5.3193997,ChIJ3zGC4PujDA0R8JCj0ABkBBw
3151,"Paseo del Revellín, 5, 51001 Ceuta, Spain",35.8879629,-5.311903500000001,ChIJmcb_Cf-jDA0RdtMtruJLNb8
6078,"Av. España, 19, 51001 Ceuta, Barcelona, Spain",35.8917055,-5.3255769,ChIJTepygvmjDA0RIYsk0LfeJFU
4786,"Av. de Regulares, 8, 51002 Ceuta, Spain",35.8844508,-5.3289522,ChIJTTfu7t-jDA0R7JgjN_1GXB4
1433,"Calle Libreros, 8, 28801 Alcalá de Henares, Madrid, Spain",40.4835105,-3.3640993,ChIJWSKVpxRJQg0RalnGi8Y9N7Y
2326,"Calle Libreros, 8, C+P, 28801 Alcalá de Henares, Madrid, Spain",40.4835447,-3.364098,Ej9DK1AsIENhbGxlIExpYnJlcm9zLCA4LCAyODgwMSBBbGNhbMOhIGRlIEhlbmFyZXMsIE1hZHJpZCwgU3BhaW4iHxodChYKFAoSCRU3C1gTSUINEZ1iWUgVz7mgEgNDK1A
869,"Av. Reyes Católicos, 3, 3+C+P, 28802 Alcalá de Henares, Madrid, Spain",40.4779624,-3.3729424,EkczK0MrUCwgQXYuIFJleWVzIENhdMOzbGljb3MsIDMsIDI4ODAyIEFsY2Fsw6EgZGUgSGVuYXJlcywgTWFkcmlkLCBTcGFpbiIhGh8KFgoUChIJu_gHvg5JQg0RIqlf7jerD2ASBTMrQytQ
1359,"Paseo de Pastrana, 24, 28803 Alcalá de Henares, Madrid, Spain",40.47309190000001,-3.366594,ChIJBR-aZBpJQg0RsgQjCdFkh84
1935,"Av. de Castilla, 6, 28804 Alcalá de Henares, Madrid, Spain",40.4849069,-3.3485341,ChIJNeh0BEhJQg0ReieMPZHeuKA
1350,"Vía Complutense, 59, C+P, 28805 Alcalá de Henares, Madrid, Spain",40.48739,-3.3594,EkJDK1AsIFbDrWEgQ29tcGx1dGVuc2UsIDU5LCAyODgwNSBBbGNhbMOhIGRlIEhlbmFyZXMsIE1hZHJpZCwgU3BhaW4iHxodChYKFAoSCaUczntqSUINEQPyJCTGi0PzEgNDK1A
2661,"Calle Jacinto Verdaguer, 6, 28805 Alcalá de Henares, Madrid, Spain",40.50722529999999,-3.3711521,ChIJrbzLbNdLQg0RjaIZJ2D_hFQ
